,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
513,513,UrgentCare513,Street 513,Boksum,FR,9031XD,yeah nice international support,9841832993,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1772752070411,5.7312928731335
514,514,UrgentCare514,Street 514,Deinum,FR,9033WB,yeah nice international support,9411071295,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1990716941413,5.7378394704947
515,515,UrgentCare515,Street 515,Ingelum,FR,9038TA,yeah nice international support,5893518467,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2268477199818,5.7281670150845
516,516,UrgentCare516,Street 516,Dronryp,FR,9035AA,yeah nice international support,3978866138,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1901201661999,5.6446057740031
517,517,UrgentCare517,Street 517,Marsum,FR,9034CG,yeah nice international support,9719951231,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2138337206440,5.7335375471900
518,518,UrgentCare518,Street 518,Menaam,FR,9036HJ,yeah nice international support,9316218081,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2161489118598,5.6662407575461
519,519,UrgentCare519,Street 519,Skingen,FR,8816HT,yeah nice international support,5224776055,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2058505141686,5.6248062368110
520,520,UrgentCare520,Street 520,Slappeterp,FR,9037JV,yeah nice international support,5537819040,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2134962037679,5.6223381687348
521,521,UrgentCare521,Street 521,Wier,FR,9043VL,yeah nice international support,1566776724,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2511112299945,5.6207634122163
522,522,UrgentCare522,Street 522,Harlingen,FR,8861AA,yeah nice international support,8662711142,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1745455956065,5.4228745438366
523,523,UrgentCare523,Street 523,Midlum,FR,8871NT,yeah nice international support,5148531175,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1833426323558,5.4674459994602
524,524,UrgentCare524,Street 524,Wijnaldum,FR,8857BA,yeah nice international support,2447018591,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2025939722998,5.4465010461709
525,525,UrgentCare525,Street 525,Augustinusga,FR,9284KD,yeah nice international support,4354317201,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2136502934261,6.1521378680545
526,526,UrgentCare526,Street 526,Boelenslaan,FR,9233ZL,yeah nice international support,9516381671,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1711252169363,6.1196632214668
527,527,UrgentCare527,Street 527,Buitenpost,FR,9285JA,yeah nice international support,9478748330,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2433972674952,6.1517036119227
528,528,UrgentCare528,Street 528,Drogeham,FR,9289ZH,yeah nice international support,2201429253,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1994451290515,6.0905867558473
529,529,UrgentCare529,Street 529,Gerkesklooster,FR,9873PA,yeah nice international support,1084704522,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2385164058074,6.2008546253822
530,530,UrgentCare530,Street 530,Harkema,FR,9280AA,yeah nice international support,1657403042,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1813198051816,6.1331657889715
531,531,UrgentCare531,Street 531,Kootstertille,FR,9288AA,yeah nice international support,1280599733,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2129524714105,6.0949129289785
532,532,UrgentCare532,Street 532,Stroobos,FR,9871PA,yeah nice international support,8070479685,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2388792515484,6.2152583696232
533,533,UrgentCare533,Street 533,Surhuisterveen,FR,9230AA,yeah nice international support,2313933971,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1767202391214,6.1521375309448
534,534,UrgentCare534,Street 534,Surhuizum,FR,9283TA,yeah nice international support,2891565749,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2095959237769,6.1738788056525
535,535,UrgentCare535,Street 535,Twijzel,FR,9286EA,yeah nice international support,6333962126,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2328413641600,6.0923298486664
536,536,UrgentCare536,Street 536,Twijzelerheide,FR,9287HA,yeah nice international support,3058966924,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2432953688719,6.0448300281364
537,537,UrgentCare537,Street 537,Blije,FR,9171AL,yeah nice international support,7887740107,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3604874972280,5.8619981967147
538,538,UrgentCare538,Street 538,Burdaard,FR,9111GJ,yeah nice international support,6862379789,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3054627941224,5.8844037334448
539,539,UrgentCare539,Street 539,Ferwert,FR,9172AN,yeah nice international support,6603003421,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3529916422610,5.8410814641722
540,540,UrgentCare540,Street 540,Ginnum,FR,9174GA,yeah nice international support,6449973530,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,52.2597654029728,5.3627404753531
541,541,UrgentCare541,Street 541,Hallum,FR,9074AA,yeah nice international support,5918113028,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3130180613062,5.7882924524021
542,542,UrgentCare542,Street 542,Hegebeintum,FR,9173GA,yeah nice international support,4205447232,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3341908761684,5.8570338096309
543,543,UrgentCare543,Street 543,Jannum,FR,9107GD,yeah nice international support,9974850026,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3123909354565,5.9177507553065
544,544,UrgentCare544,Street 544,Jislum,FR,9177GA,yeah nice international support,1597895257,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3107618200820,5.8761265710786
545,545,UrgentCare545,Street 545,Lichtaard,FR,9176GE,yeah nice international support,9765702466,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3273964450690,5.9130298234438
546,546,UrgentCare546,Street 546,Marrum,FR,9073GA,yeah nice international support,8215442072,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3271686487679,5.8039062893224
547,547,UrgentCare547,Street 547,Reitsum,FR,9175GB,yeah nice international support,4069311906,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3294283798386,5.9002489702483
548,548,UrgentCare548,Street 548,Wânswert,FR,9178GC,yeah nice international support,1014512762,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3081342414493,5.8448698714374
549,549,UrgentCare549,Street 549,Alde Leie,FR,9071XA,yeah nice international support,8670896624,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2822585743120,5.7257520014207
550,550,UrgentCare550,Street 550,Britsum,FR,9055LN,yeah nice international support,4506027753,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2514064838479,5.8001394106013
551,551,UrgentCare551,Street 551,Feinsum,FR,9053LM,yeah nice international support,8657193130,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2764631029490,5.7704646683661
552,552,UrgentCare552,Street 552,Hijum,FR,9054KA,yeah nice international support,8882803680,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2928567346834,5.7669187571048
553,553,UrgentCare553,Street 553,Jelsum,FR,9057LA,yeah nice international support,3761444308,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2245661673018,5.8080156985459
554,554,UrgentCare554,Street 554,Koarnjum,FR,9056LK,yeah nice international support,3770986079,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2409021487164,5.8010582150243
555,555,UrgentCare555,Street 555,Stiens,FR,9051AA,yeah nice international support,3053730149,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2658123190108,5.7561031549605
556,556,UrgentCare556,Street 556,Broeksterwâld,FR,9108AJ,yeah nice international support,5224208470,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2755415293450,6.0046546584556
557,557,UrgentCare557,Street 557,Damwâld,FR,9104AA,yeah nice international support,5323191767,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3048216738451,6.0103917302789
558,558,UrgentCare558,Street 558,De Falom,FR,9109AH,yeah nice international support,1186266609,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2675780420951,6.0170429054921
559,559,UrgentCare559,Street 559,Driezum,FR,9114AA,yeah nice international support,2341892322,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3196033566393,6.0499654519595
560,560,UrgentCare560,Street 560,Wâlterswâld,FR,9113AM,yeah nice international support,8011251431,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3029155728436,6.0254106808870
561,561,UrgentCare561,Street 561,Rinsumageast,FR,9105AM,yeah nice international support,8710343231,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2830251467180,5.9015931274665
562,562,UrgentCare562,Street 562,Feanwâlden,FR,9269MA,yeah nice international support,2729516251,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2377443219293,5.9797337086098
563,563,UrgentCare563,Street 563,Readtsjerk,FR,9067DG,yeah nice international support,6578397955,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2720241531436,5.8939285134852
564,564,UrgentCare564,Street 564,De Westereen,FR,9105LA,yeah nice international support,5994060898,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2984473252200,5.9509763366669
565,565,UrgentCare565,Street 565,Sibrandahûs,FR,9106GA,yeah nice international support,8331642405,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3150261082400,5.9540544771900
566,566,UrgentCare566,Street 566,Boornbergum,FR,9212PA,yeah nice international support,3069558655,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0879152512074,6.0354613006560
567,567,UrgentCare567,Street 567,De Tike,FR,9219VH,yeah nice international support,9056849026,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1526351506748,6.0111343789108
568,568,UrgentCare568,Street 568,De Veenhoop,FR,9215MA,yeah nice international support,3667222531,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0804859771673,5.9786530822379
569,569,UrgentCare569,Street 569,De Wilgen,FR,9213RC,yeah nice international support,3249800616,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0964584993038,6.0383408783436
570,570,UrgentCare570,Street 570,Drachten,FR,9201CS,yeah nice international support,5393966864,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1157438965103,6.0910880261551
571,571,UrgentCare571,Street 571,Drachtstercompagnie,FR,9222LA,yeah nice international support,4592578051,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1222678420580,6.1622342462200
572,572,UrgentCare572,Street 572,Goëngahuizen,FR,8497NH,yeah nice international support,6466853659,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0841123080244,5.9164331287904
573,573,UrgentCare573,Street 573,Houtigehage,FR,9223KZ,yeah nice international support,9720332319,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1558234199078,6.1487807388169
574,574,UrgentCare574,Street 574,Kortehemmen,FR,9211RD,yeah nice international support,8938077493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.0854844619316,6.0648289204559
575,575,UrgentCare575,Street 575,Nijega,FR,9217RL,yeah nice international support,5526121365,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1406941521294,6.0286783507551
576,576,UrgentCare576,Street 576,Opeinde,FR,9218PA,yeah nice international support,6927712577,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1331579756441,6.0767780190835
577,577,UrgentCare577,Street 577,Rottevalle,FR,9221LT,yeah nice international support,8017498068,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1455222807202,6.1180440508885
578,578,UrgentCare578,Street 578,Smalle Ee,FR,9214VP,yeah nice international support,3917781615,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.1036616337380,6.0210154830163
579,579,UrgentCare579,Street 579,Vlieland,FR,8899AA,yeah nice international support,2738209033,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2961101125596,5.0723609716706
580,580,UrgentCare580,Street 580,Augsbuurt,FR,9292LZ,yeah nice international support,6340708054,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2801044952880,6.1850050773389
581,581,UrgentCare581,Street 581,Burum,FR,9851AA,yeah nice international support,5859419353,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2734698705100,6.2300262002399
582,582,UrgentCare582,Street 582,Kollum,FR,9290AA,yeah nice international support,1163240852,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2859982347135,6.1464832164399
583,583,UrgentCare583,Street 583,Kollumerpomp,FR,9293LJ,yeah nice international support,7429176668,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3064147943781,6.1897804484968
584,584,UrgentCare584,Street 584,Kollumerzwaag,FR,9298JA,yeah nice international support,8295729149,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2635422168602,6.0988582357218
585,585,UrgentCare585,Street 585,Munnekezijl,FR,9853PA,yeah nice international support,4596872526,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.3036746574736,6.2687990152623
586,586,UrgentCare586,Street 586,Oudwoude,FR,9294JA,yeah nice international support,8033391053,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2817764703278,6.1125454501298
587,587,UrgentCare587,Street 587,Triemen,FR,9296MA,yeah nice international support,5391226750,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2805046528775,6.0938569281331
588,588,UrgentCare588,Street 588,Veenklooster,FR,9297WN,yeah nice international support,1225008309,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2650052784528,6.1171129130051
589,589,UrgentCare589,Street 589,Warfstermolen,FR,9852TA,yeah nice international support,7391699200,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2975975422423,6.2286914892014
590,590,UrgentCare590,Street 590,Westergeest,FR,9295KA,yeah nice international support,1379551565,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2820697977538,6.0916132019392
591,591,UrgentCare591,Street 591,Zwagerbosch,FR,9299HA,yeah nice international support,9053386357,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2438111487293,6.0447793480171
592,592,UrgentCare592,Street 592,Oudebildtzijl,FR,9078PM,yeah nice international support,8799372992,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2896333371190,5.7254037914856
593,593,UrgentCare593,Street 593,Westhoek,FR,9075NH,yeah nice international support,9235870461,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",Proprietary,No,Not Available,53.2858814645190,5.5944467614759
